,player_name,position,team_display,opponent,prop_type,sportsbook,line,price,model_prediction,sigma,p_win_pct,edge_pct,roi_pct,kelly_pct,stake,recommendation
45,Brock Purdy,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
46,Darren Waller,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
47,Derek Carr,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
48,D.J. Moore,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
49,Evan McPherson,TE,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
50,Frank Gore,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
51,Jacoby Brisset,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
52,James Conner,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
53,James White,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
54,Jaxon Campbell,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
55,Jaxson Campbell,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
56,Jermiahm Pitts,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
57,Jonnu Smith,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
58,Jordan Reed,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
59,Julius Jones,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
60,Justin Fields,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
61,Kalen Haskamp,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
62,Leonard Fournette,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
63,Logan Thomas,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
64,Matthew Stafford,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
65,Mike Evans,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
66,Mike Gesicki,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
67,Mike Hilton,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
68,Mike Jackson,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
69,Mike Williams,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
70,Noah Fant,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
71,Patrick Queen,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
72,Peyton Barber,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
73,Rashod White,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
74,Robert Tony,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
75,Ryan Tannehill,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
76,Sam Howell,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
77,Sam LaPorta,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
78,Todd Gurley,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
79,Trey Lance,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
80,Tyler Allgers,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
81,Tyler Boyd,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
82,Zavier Pascal,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
83,Zay Pascal,FLEX,WAS,ARI,Receiving Yards,SimBook,30,-110,104.08186056860563,42.65000848486248,95.88039227297753,43.49943989202515,83.04438524841167,2,20,BET
84,Raheem Mostert,FLEX,CLE,DAL,Receiving Yards,SimBook,30,-110,103.48532187988118,42.65000848486248,95.75543748441497,43.37448510346259,82.8058351975195,2,20,BET
85,CeeDee Lamb,WR,DAL,CLE,Receiving Yards,SimBook,30,-110,103.48532187988118,42.65000848486248,95.75543748441497,43.37448510346259,82.8058351975195,2,20,BET
86,Dallas Goedert,TE,DAL,CLE,Receiving Yards,SimBook,30,-110,103.48532187988118,42.65000848486248,95.75543748441497,43.37448510346259,82.8058351975195,2,20,BET
87,Marvin Mclain,TE,DAL,CLE,Receiving Yards,SimBook,30,-110,103.48532187988118,42.65000848486248,95.75543748441497,43.37448510346259,82.8058351975195,2,20,BET
88,Rico Dowdle,RB,DAL,CLE,Receiving Yards,SimBook,30,-110,103.48532187988118,42.65000848486248,95.75543748441497,43.37448510346259,82.8058351975195,2,20,BET
89,Chase Brown,RB,CIN,CHI,Receiving Yards,SimBook,30,-110,102.63679458453146,42.65000848486248,95.57243681218517,43.19148443123279,82.45647027780805,2,20,BET
90,Ja'Marr Chase,WR,CIN,CHI,Receiving Yards,SimBook,30,-110,102.63679458453146,42.65000848486248,95.57243681218517,43.19148443123279,82.45647027780805,2,20,BET
91,Gardner Minshew,RB,CHI,CIN,Receiving Yards,SimBook,30,-110,102.50290965969825,42.65000848486248,95.54298957542358,43.16203719447119,82.40025282580865,2,20,BET
92,Rome Odunze,WR,CHI,CIN,Receiving Yards,SimBook,30,-110,102.50290965969825,42.65000848486248,95.54298957542358,43.16203719447119,82.40025282580865,2,20,BET
93,Zamir White,TE,CHI,CIN,Receiving Yards,SimBook,30,-110,102.50290965969825,42.65000848486248,95.54298957542358,43.16203719447119,82.40025282580865,2,20,BET
94,Austin Ekelerer,RB,LAC,LAR,Receiving Yards,SimBook,30,-110,102.39088142275259,42.65000848486248,95.51822853846721,43.137276157514826,82.35298175525558,2,20,BET
95,Blake Corum,RB,LAR,LAC,Receiving Yards,SimBook,30,-110,102.25699649791936,42.65000848486248,95.48849147660766,43.10753909565528,82.29621100079645,2,20,BET
96,Cooper Kupp,WR,LAR,LAC,Receiving Yards,SimBook,30,-110,102.25699649791936,42.65000848486248,95.48849147660766,43.10753909565528,82.29621100079645,2,20,BET
97,Kyren Williams,RB,LAR,LAC,Receiving Yards,SimBook,30,-110,102.25699649791936,42.65000848486248,95.48849147660766,43.10753909565528,82.29621100079645,2,20,BET
98,Garrett Wilson,WR,DEN,DET,Receiving Yards,SimBook,30,-110,101.87600561226505,42.65000848486248,95.4030004186141,43.02204803766171,82.13300079917236,2,20,BET
99,Samaje Perine,RB,DEN,DET,Receiving Yards,SimBook,30,-110,101.87600561226505,42.65000848486248,95.4030004186141,43.02204803766171,82.13300079917236,2,20,BET
100,Amon-Ra St. Brown,TE,DET,DEN,Receiving Yards,SimBook,30,-110,101.87600561226505,42.65000848486248,95.4030004186141,43.02204803766171,82.13300079917236,2,20,BET
101,David Montgomery,RB,DET,DEN,Receiving Yards,SimBook,30,-110,101.87600561226505,42.65000848486248,95.4030004186141,43.02204803766171,82.13300079917236,2,20,BET
102,Jahmyr Gibbs,RB,DET,DEN,Receiving Yards,SimBook,30,-110,101.87600561226505,42.65000848486248,95.4030004186141,43.02204803766171,82.13300079917236,2,20,BET
103,Joe Mixon,RB,HOU,IND,Receiving Yards,SimBook,30,-110,95.10210104834081,42.65000848486248,93.65481527013124,41.27386288917886,78.795556424796,2,20,BET
104,Jonathan Taylor,RB,IND,HOU,Receiving Yards,SimBook,30,-110,95.03515858592421,42.65000848486248,93.63525996607753,41.25430758512515,78.75822357160258,2,20,BET
105,Devin Singletary,RB,NYG,NO,Receiving Yards,SimBook,30,-110,94.9682161235076,42.65000848486248,93.61565780270767,41.234705421755294,78.72080125971466,2,20,BET
106,Malik Nabers,WR,NYG,NO,Receiving Yards,SimBook,30,-110,94.9682161235076,42.65000848486248,93.61565780270767,41.234705421755294,78.72080125971466,2,20,BET
107,Brock Bowers,TE,LV,MIA,Receiving Yards,SimBook,30,-110,94.90127366109098,42.65000848486248,93.5960087161422,41.2150563351898,78.68328936718055,2,20,BET
108,Marcus Mariota,RB,LV,MIA,Receiving Yards,SimBook,30,-110,94.90127366109098,42.65000848486248,93.5960087161422,41.2150563351898,78.68328936718055,2,20,BET
109,Zay Jones,RB,LV,MIA,Receiving Yards,SimBook,30,-110,94.90127366109098,42.65000848486248,93.5960087161422,41.2150563351898,78.68328936718055,2,20,BET
110,Jonnuu Smith,TE,NE,MIN,Receiving Yards,SimBook,30,-110,94.90127366109098,42.65000848486248,93.5960087161422,41.2150563351898,78.68328936718055,2,20,BET
111,J.T. Hockenson,TE,NE,MIN,Receiving Yards,SimBook,30,-110,94.90127366109098,42.65000848486248,93.5960087161422,41.2150563351898,78.68328936718055,2,20,BET
112,T.J. Hockenson,TE,NE,MIN,Receiving Yards,SimBook,30,-110,94.90127366109098,42.65000848486248,93.5960087161422,41.2150563351898,78.68328936718055,2,20,BET
113,David Njoku,TE,BAL,ATL,Receiving Yards,SimBook,30,-110,94.83433119867438,42.65000848486248,93.57631264258018,41.19536026162779,78.64568777219851,2,20,BET
114,Derrick Henry,RB,BAL,ATL,Receiving Yards,SimBook,30,-110,94.83433119867438,42.65000848486248,93.57631264258018,41.19536026162779,78.64568777219851,2,20,BET
